route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
27448,2,11041231,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224996,137959,1,0
27448,2,11041232,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041233,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041234,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041237,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224996,137959,1,0
27448,2,11041309,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041238,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041239,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041240,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041243,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041244,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041245,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041246,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224996,137959,1,0
27448,2,11041247,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041248,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041249,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041250,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041251,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041252,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041253,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041254,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224996,137959,1,0
27448,2,11041255,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041256,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041242,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041227,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041228,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041229,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041257,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041258,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041259,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041260,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041261,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041262,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041263,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041264,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041265,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041266,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041267,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041268,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041269,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041270,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041271,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041272,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041273,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041274,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041275,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041276,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041277,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041278,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041279,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041280,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041281,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041282,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041283,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041284,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041285,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041241,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041286,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041287,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041288,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041289,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041290,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041291,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041292,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041293,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041294,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041295,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041296,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041297,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041298,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041299,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041300,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041301,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041302,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041303,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041304,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224992,137959,1,0
27448,2,11041305,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041306,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041307,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041308,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041230,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041310,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041311,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041312,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041313,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041314,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041315,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041316,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041317,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041318,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041319,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041320,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041321,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041322,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041323,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041324,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041325,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041326,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041327,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041328,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041329,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041330,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041331,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041332,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041333,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224993,137959,1,0
27448,2,11041334,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224994,137959,1,0
27448,2,11041335,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1225000,137959,1,0
27448,2,11041336,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224999,137959,1,0
27448,2,11041337,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224995,137959,1,0
27448,2,11041338,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224997,137959,1,0
27448,2,11041339,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1224998,137959,1,0
27448,2,11041340,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041341,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041344,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224996,137970,1,0
27448,2,11041342,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041347,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041372,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041373,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041374,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041375,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224996,137970,1,0
27448,2,11041376,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041377,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041378,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041379,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041380,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041381,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041382,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041383,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224996,137970,1,0
27448,2,11041384,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041385,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041386,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041387,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041388,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041389,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041390,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041391,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041392,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041393,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041394,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041395,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041396,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041397,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041398,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041399,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041400,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041401,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041402,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041403,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041404,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041405,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041406,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041407,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041408,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041409,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041410,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041411,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041412,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041413,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041414,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041415,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041416,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041417,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041418,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041346,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041348,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041349,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041350,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041351,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041352,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041353,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041354,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041355,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041356,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041357,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041358,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041359,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041360,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041361,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041362,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041363,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041364,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041365,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041366,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224992,137970,1,0
27448,2,11041367,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041368,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041369,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041370,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041371,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041419,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041420,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041421,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041422,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041423,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041424,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041425,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041426,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041427,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041428,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041429,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041430,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041431,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041432,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041433,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041434,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041435,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041436,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041437,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041438,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041439,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041440,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041441,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041442,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041443,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27448,2,11041444,BLUE WESTBOUND TO H E HOLMES STATION,,1,1225000,137970,1,0
27448,2,11041445,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224999,137970,1,0
27448,2,11041446,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224995,137970,1,0
27448,2,11041447,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224997,137970,1,0
27448,2,11041448,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224998,137970,1,0
27448,2,11041449,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224993,137970,1,0
27448,2,11041450,BLUE WESTBOUND TO H E HOLMES STATION,,1,1224994,137970,1,0
27449,2,11040744,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224927,137980,1,0
27449,2,11040745,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040746,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040747,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040748,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040749,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040750,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040751,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224927,137980,1,0
27449,2,11040752,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040753,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040754,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040755,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224933,137980,1,0
27449,2,11040756,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040757,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040758,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040759,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040760,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040761,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224927,137980,1,0
27449,2,11040762,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040763,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040764,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040765,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224933,137980,1,0
27449,2,11040766,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040767,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040768,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040769,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040770,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040771,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040772,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040773,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040774,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040775,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040776,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040777,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040778,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040779,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040780,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040781,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040782,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040783,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040784,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040785,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040786,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040787,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040788,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040789,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040790,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040791,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040792,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040793,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040794,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040795,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040796,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040797,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040798,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040799,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224935,137980,1,0
27449,2,11040800,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040801,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040802,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040803,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
27449,2,11040804,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224932,137980,1,0
27449,2,11040805,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224936,137980,1,0
27449,2,11040806,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224928,137980,1,0
27449,2,11040807,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224929,137980,1,0
27449,2,11040808,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224930,137980,1,0
27449,2,11040809,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224935,137980,1,0
27449,2,11040810,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224926,137980,1,0
27449,2,11040811,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224934,137980,1,0
27449,2,11040812,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224925,137980,1,0
27449,2,11040813,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1224931,137980,1,0
